EventId,EventTemplate,Occurrences
33c02fa4,platform_set_parameters: enter: - <*>,7
425a8035,platform_set_parameters: exit with code(<*>),7
b284a9e6,audio_extn_set_anc_parameters: anc_enabled:<*>,7
92666e0a,audio_extn_fbsp_set_parameters: Speaker protection disabled,7
9088debc,adev_set_parameters: exit with code(<*>),7
3c916f68,onAcquired <*>,4
66ea9797,PFW.HwPFWService:mBroadcastReceiver action = <*>,7
0f45ee4b,PFW.HwPFWService:handle PFW_MSG_SYSTEM,7
44658595,PFW.HwPFWAppRestartPolicy:receive action = <*>,7
d0509756,DeviceActiveState{ <*> what=<*> target=<*>$SmHandler },7
58c9b51d,StaEnabledState what=<*>,7
96d275e9,DefaultState what=<*>,7
f34968f0,wifiSleepPolicy:<*>,4
7e97c479,set idle timer: <*> ms,4
167b04ed,DefaultState MSG_SCREEN_OFF mIsAutoOpenSearch = false,4
8444868e,onReceive:screen off,4
094451bb,"saveIOStatsAndLatestUids,the time interval is too shorter than the last screen off",4
f306caa0,SND -> {<*> bandwidth gettetherstats},7
2a838e25,RCV <- {<*> <*> Tethering stats list completed},14
ec6951c2,AntiMalManager:receive Broadcast ACTION_SCREEN_OFF mOnTimeSum:<*> onTime:<*> isPowerConnected:false,4
b9d118aa,AutoCleanReceiveServer:receive action:<*>,7
4eabbf67,"wpa_driver_nl80211_driver_cmd SETSUSPENDMODE <*> len = <*>, <*>",7
9e35d05b,"release:lock=<*>, flg=<*>, tag=""WifiSuspend"", name=android"", ws=null, uid=<*>, pid=<*>",4
3498a28d,AutoCleanReceiveServer:telemamanger state isIdle:true,3
3a501249,"AutoCleanReceiveServer:checkToStartCleanService,phone is use state,phone is use,need not start clean service",3
3a5f71e8,mStatsXtProcUid: <*> does not exist!,6
8ea27b42,mActiveIface: null,6
524cd9f1,"release:lock=<*>, flg=<*>, tag=""NetworkStats"", name=android"", ws=null, uid=<*>, pid=<*>",6
87fba9de,"receive broadcast intent, action: <*>",6
0fa67cd1,"updateLowPowerMode,isPowerSaveMode:falseisInteractive:false",2
4df2a8e7,disableGps:false isEnabled()=true,6
685abf51,C onScreenOff,3
c7e7d66b,[Timer rat:<*> level:<*>] suspend,3
a7452eb9,[Timer serviceState:<*> simReady:true] suspend,3
f1e2a14a,[Timer serviceState:<*> simReady:false] suspend,3
d9f8fa5a,duration: <*> STATUS_REPORT_TIMESPAN: <*> / (<*> * <*> * <*> * <*>) day STATUS_REPORT_TIMESPAN_FOR_BETA: <*> / (<*> * <*> * <*> * <*>) day,3
a38d24b3,"is Beta User, userType = <*>",3
79bc0983,TrafficNotifyAfterLocked:mLockStartTraffic = <*>;mLockStartTrafficList = {},3
2561f5e6,onDataActivity: direction=<*>,12
d00e9730,"enter addToIdleMessage(type:<*>), mainloop is busy, add to idleMessage",7
66cf74a6,SimCardMethod:<*>: imsi is null,6
6eb2266c,NormalTrafficAnalysis:alert byte = <*> last alert byte = <*>,6
55c48fcd,"NormalTrafficAnalysis:alert byte = <*>, so return",6
d95819d7,[HME_JPEG_DEC_Delete](<*>): HME_JPEG_DEC_Delete: decoder_ctx=null,13
7133a5f1,TafficState:default sub id = 0slotIndex = <*> subscriptionId = <*>,6
e2111574,LeisureTrafficSetting:result is empty,6
00264860,NatTrafficNotifyService:delta byte = <*> no traffic delta = 0Traffic state is <*>,6
e34002f7,ExtraTrafficSetting:result is empty,6
3ca74110,InCallPresenter - notifyInCallScreenIsForeground: <*>,7
584cbe8b,"action:InCallScreenIsForegroundActivity, mPermissionType:<*>",7
a8e02fd4,OverscanTimeout run,3
66db1ada,"unclear notification ,notificationPkgName:<*> key:<*>|<*>|<*>|null|<*>",7
5c3491ca,"generateAddAnimation:null, false",8
36dc96c6,onNotificationExpansionChanged called,11
22758f3e,e id:<*> type:{pkg:<*>},4
bd5665b3,KGSvcFp onAuthenticationAcquired.<*>,2
092a519f,VolumeDialogController.Callbacks onScreenOff,3
d26abd28,onReceive intent:act:<*> flag:<*>,6
1abb529f,"update:rxPkts:<*>,txPkts:<*>,rxBytes:<*>,txBytes:<*>",4
db16eabd,start expired. level:-<*>,4
e7b7d761,gettimer:interval=<*>,4
fc314fdb,Change to single clock mode!,10
9561dd6b,simCount:<*> phoneState:<*>,12
4f70433c,"mCallingStatusReceiver:onReceive::action=InCallScreenIsForegroundActivity, isForegroundActivity=false, mPhoneState=<*>",4
d427e24f,"updateCallLayout:isBackground=false, isInteractive=false",3
14b27518,mNotifyStateChangedReceiver do nothing,3
b4950b99,"mNotifyStateChangedReceiver::onReceive:action=InCallScreenIsForegroundActivity, mBackgroundState=false",6
4ca0ad07,"overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:-<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():-<*>",5
637af044,updateClipping isOverlap:true,5
643ab8b3,updateDimmedActivatedHideSensitive overlap:true,5
aa1d0140,"setOverlap mOverlap:true, mDimmed:false",6
ea5b0d5f,start wakelock monitor.,3
8f2e60fa,call busy and not start clean apps.,3
f6bec32e,ash->screen off,3
f0795ed5,Default InputMethod : <*>,3
cff0b3e0,"screen off inputmethod, delay to hibernation",3
03bc9157,handle action thermal policy:<*>,6
de64a334,I<*> :: OSOBSERVER :: Data Items In,6
0f1b177d,I<*> :: Data Item Value: IS_SCREEN_ON: <*>,6
92e3a8e0,Launcher receiver screen off broadcast sendmessage true,3
3769b1e7,mSimSubId:<*> onDataActivity: direction=<*>,10
b7cb0a71,MemoryRecoveryDMEPlugin: reportScene typeId = <*>,6
d7361c4f,MemoryRecoveryDMEPlugin: receive sceen <*> event,6
79a6e7c3,"enter into handleScrnOnOffTimeStats, scrnOn = <*> mIsPreScrnOn = <*> mScrnSwitchTime = <*>, occurTime = <*>, delta = <*>, mScrnOffAccTime = <*>, mScrnOnAccTime = <*>",6
8abd809c,"left handleScrnOnOffTimeStats, mScrnOffAccTime = <*>, mScrnOffAccTime = <*>, mScrnOnAccTime = <*>",6
b7341016,create: <*>,6
1efa5f2f,send: <*>,6
39c1db13,handle_exception_events enter,6
06a5e9da,process buffer and get message,6
f34979bb,MagicLink2-BroadcastReceiver:====>ACTION_SCREEN_OFF,3
c71014dd,dropped event (cpu0),1
37c88e73,setTracingEnabled:<*>,2
aae93eaa,error writing to <*>: Bad file descriptor (<*>),1
16420411,Systrace:: buffer is full and will reset.,1
e4572ce5,msg.recv{<*>} TcpClientThread.onRecv(TcpClientThread.java:<*>) TCP Msg 659TCP_OK,3
ae7c710a,msg.recv{<*>} XmlMsg.decodeBuf(XmlMsg.java:<*>) RECV <*> bytes <*> cmdCode(CC_PCheckVersion.<*>)msgType(MT_ACK.<*>)msgClass(MC_Push.<*>)sender(ST_Mobile.<*>)crypted(false)zipped(false)nobase64(true)length(<*>)version(<*>)sno(<*>),3
a6b9ef39,isMusicActive...,2
d639dd08,isWiredHeadsetOn...,2
cb1dc376,Watch Thread{<*>} WatchThread.onLoop(WatchThread.java:<*>) watch thread onLoop...,1
4e3fce06,Watch Thread{<*>} WatchThread.onLoop(WatchThread.java:<*>) watch thread onLoop...--》 iWatched.doWatch(),1
5e76d5be,<*>|onStandStepChanged <*>,1
aabbf6f3,<*>|compensate received,1
61f14af8,<*>|getTodayTotalSteps <*>,3
ef1802bf,<*>|before compensate: cache step_4180,1
e1031707,<*>|compensate <*> <*>,1
861b9a56,<*>|after compensate: cache step_4181,1
147e02fb,<*>|REPORT : <*> <*> <*> <*>,4
9b50b930,onStepCounterChange stepsNum:<*>,1
e77a53c2,Cache monitor msg as screen_off,4
bf552eaf,removeProximityView success vp <*>@<*>,2
94c12de4,handleProximitySensorEvent positive:false,3
62607d39,Screen turned off...,3
00661099,onScreenTurnedOff(),6
2ab4fb33,batch called handle:<*> sample_ns:<*> latency_ns:<*>,7
1b6e8da5,<*> calling driver setDelay <*> ms,7
f266121e,write <*> failed,4
4f01a898,KGSvcCall onScreenTurnedOff.,3
c7b2489b,notifyScreenTurnedOff,3
2cbd0509,releaseLock: return because sensor listener is held = false,2
eae63133,"set power status:mPowerStatus=true,powerStatus=false",3
8fef324a,PowerManagerServiceonProximityNegative -> updatePowerStateLocked,3
6b10d66f,handleNotifyScreenTurnedOff,3
e9aa76e5,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",6
c0440256,"PowerManagerNotifier onUserActivity: event=<*>, uid=<*>",6
40a51460,"PowerManagerService wakeUpNoUpdateLocked: eventTime=<*>, uid=<*>",3
cce126f9,PowerManagerService Waking up from sleep (uid <*>)...,3
6b731daf,"PowerManagerNotifier onWakeUp: event=<*>:POWER, reasonUid=<*> opPackageName=android opUid=<*>",3
659cc59c,Destroying surface Surface(name=) called by <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*>,2
6c598573,PowerManagerServiceonProximityNegative by Phone,3
a38ae789,setColorTemperatureAccordingToSetting,6
0abd9468,isDisplayFeatureSupported feature:<*>,3
8148e7d7,hw_get_smart_display_supported: start++,3
00942174,hw_get_smart_display_supported: end--,3
8d425952,Surport <*> dimension color temperature.,3
95cb4596,setColorTemperatureAccordingToSetting new.,3
52f4daca,ColorTemperature read from old setting:<*>,3
018d16d4,setColorTemperature:<*>,3
832a3a63,hw_set_colortemperature: start++,3
968f7473,"Warning: hw_set_colortemperature is COLOR_TEMP_2_DIMENSION interface, not supported presently.",3
0dad2109,hw_set_colortemperature: end--,3
1439bfcf,DisplayPowerState :ON,3
7581ef5a,Setting mDismissKeyguard true by win Window{<*> u0 <*><*>.<*>},52
0015662e,DisplayPowerController Blocking screen on until initial contents have been drawn.,3
f0e833de,Screen turned on for keyguard,3
fc2eb35c,KeyguardServiceDelegate onScreenTurnedOn(showListener = <*>$<*>@<*>),3
08728e4d,KGSvcCall onScreenTurningOn.,3
d3d720b8,notifyScreenOn,3
a4d19564,handleNotifyScreenTurningOn,3
e988c331,onScreenTurningOn,3
9d2d26b3,handleNotifyScreenTurnedOn End with : <*>,3
5757c9f1,"set power status:mPowerStatus=false,powerStatus=true",3
e18c02f4,**** SHOWN CALLED ****,3
01c98187,<*>.,3
f4912ffa,hideScrim(),3
2a0427dd,finishKeyguardDrawn -> waitForAllWindowsDrawn,3
e4644711,"Enable LightSensor at time:mLightSensorEnableTime=<*>,mLightSensorEnableElapsedTimeNanos=<*>",3
22136d94,"mAmbientLuxValid= false,sensor is not ready",3
d16f2983,"mWakeupFromSleep= true,currentTime=<*>,mLightSensorEnableTime=<*>",3
6efac80d,"Animating brightness: target=-<*>, rate=<*>",3
5bccb229,Calling fingersense_on_resume(),3
bbb61e2a,fingersense_on_resume() finished,3
00033694,Sending SAM_ENABLE to fs_data,3
034b3523,"Got ENABLE response, status = <*>, id = <*>",3
d67678fa,"mAmbientLuxValid=true,mWakeupFromSleep= false",3
821410e0,"updateAmbientLux: Initializing: mAmbientLightRingBuffer=[<*>.<*> / 0ms], mAmbientLux=<*>.<*>",3
da3b7562,"t=<*>,BT=<*>,DT=<*>,BT1=<*>,DT1=<*>,Bn=false,Dn=false,lx=[<*>.<*><*>],mLx=<*>.<*>,s=<*>.<*>,ss=<*>.<*>,AuIntervened=false,mProximityState=false,bLux=<*>.<*>,dLux=<*>.<*>,bLux1=<*>.<*>,dLux1=<*>.<*>",2
12f4d4b3,need to update brightness: mAmbientLux=<*>.<*>,3
e37e3671,"interpolate:mPosBrightness=<*>.0lux=<*>.<*>,mIsReboot=true,mIsUserChange=false,mDelta=<*>.<*>",3
d9eb8f1c,"offsetBrightness=<*>.<*>,mOffsetBrightness_last16.<*>,lux=<*>.<*>,mPosBrightness=<*>.<*>,mIsUserChange=false,mDelta=<*>.<*>,defaultBrightness=<*>.<*>,mStartLuxDefaultBrightness=<*>.16mLastLuxDefaultBrightness=<*>.<*>",1
029284a7,"write:userId=<*>,mPosBrightness =<*>.<*>,mOffsetBrightness_last=<*>.<*>,mIsUserChange=false,mDeltaNew=<*>.<*>,mStartLuxDefaultBrightness=<*>.16mLastLuxDefaultBrightness=<*>.<*>,mAmLux=<*>.<*>",1
07154e2c,"updateAutoBrightness: mScreenAutoBrightness=<*>, newScreenAutoBrightness=<*>",3
0a01f3ba,waitForAllWindowsDrawn cover is open or null,3
0e453834,"completedResumed: ActivityRecord{<*> u0 <*>/.InCallActivity t310}, launchTrack: outofsleep resumeTopComplete",3
5161eed9,Started waking up...,3
b1b60d59,onStartedWakingUp(),3
3f14e709,PowerManagerNotifier Sending wake up broadcast.,3
55878978,KGSvcCall onStartedWakingUp.,3
89bc1c12,report result = falsereport type:<*> msg:,3
a5b4ee55,"onStartedWakingUp, seq = <*>",3
cba8fb78,notifyStartedWakingUp,3
491ee04c,handleNotifyWakingUp,3
680625b1,onStartedWakingUp,3
4a81a4c6,InCallActivity - onStart()...,3
56a05b9d,KGSvcFp stopListeningForFingerprint(). <*>,2
10212a8a,FingerprintService cancelAuthentication,2
3df044ba,stop client <*>,2
5f0a32a0,stopAuthentication(),2
9baf74ab,fpc_cancel,2
5268cb52,capture_image failed -<*>,2
7d71335c,timeForContinueCapture id:<*>,2
08a5c467,"getTimeTickInfo:[mMillisUntilFinished:<*>, mHour:<*>, mMinute:<*>, mSecond:<*>]",3
778109b9,createLockScreenView when reset,3
3936c259,loadMagazine,3
a3956ef7,Incall is gone,4
764e7e08,Enable transport text marquee,3
409ac5a6,windowsGone(): ActivityRecord{<*> u0 <*>/.InCallActivity t310},4
461b0aa6,setExcludeFromRecents:pkgName=null,3
f7d6677d,expired arrive. level:-<*>,1
60bfb25d,do_identify failed -<*>,2
38ffe912,onError(<*>),2
24e376b0,do_identify operation CANCELED,2
d5f259bb,onError <*>,4
dcaf3023,"do_identify took <*> ms, total:<*> wait:<*>",2
ee12c513,MODE_OPAQUE -> MODE_TRANSLUCENT animate=false,2
af7c06db,applyModeBackground oldMode=MODE_OPAQUE newMode=MODE_TRANSLUCENT animate=false,2
625ee82a,InCallPresenter - onActivityStarted,3
84fb174b,VideoPauseController: - VideoPauseController:onResume,3
3c9f5dbe,VideoPauseController: - VideoPauseController:onResume. Ignoring...,3
af4ca7eb,InCallActivity - doOrientationChanged prevOrientation=<*> newOrientation=<*>,3
db30721b,InCallActivity - onStart()... end,3
6f02edf5,"updateBarBgColor:emuiStyle=<*>,statusBarColor=#<*>,navigationBarColor=#<*>, isEmuiLight=<*>",2
84422463,"setBackgroundColor:new=<*>, old=<*>",4
e62d585f,InCallActivity - onResume()...,3
8f91d767,InCallActivity - bgCallTwinkingSwitch is truemIsForegroundActivity is true,3
c9b42832,MODE_TRANSLUCENT -> MODE_TRANSPARENT animate=false,1
b4607bd7,applyModeBackground oldMode=MODE_TRANSLUCENT newMode=MODE_TRANSPARENT animate=false,1
f097aea4,"transitionTo:mode=<*>, isEmuiStyle=true",1
d206779e,StatusBarNotifier - cancelInCall()...,3
6b5c361a,"cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>",3
b393a741,StatusBarNotifier - updateInCallNotification: timer cleared,3
cdb59b9d,workerFunction STATE_CANCEL,2
283d401e,client <*> is no longer authenticating,2
ed0f8b46,ClientMonitor destroy,2
d8e25a96,Done with client: <*>,2
ba52f7fd,"handleError(client=<*>, error = <*>)",2
84acd9ec,"during_ms:<*>,period_ms:<*>",1
3724ff0f,"count:<*>,rx_sum:<*>,tx_sum:<*>,rxBytes:<*>,during_ms:<*>,rx_speed:<*>.<*>,tx_speed:<*>.<*>,rto:<*>.<*>",1
bb53eb12,"speed: rxpkt:<*>, rxSpd:<*><*>, txpkt:<*>, txSpd:<*>",1
bf5d4509,updateDisplayLocked: screenOn=true,8
ed9a902a,"becomeActiveLocked, reason = screen",8
a027acac,handleMessage(<*>),3
581d8ffb,AnswerPresenter - onUiShowingtrue,3
36e6b614,AnswerPresenter - onCallListChange callList=<*>@<*>,6
398ef404,AwareMem_DMEServer: start,3
ef908799,"cancelNotification,index:<*>",3
beda30e4,"cancelNotification,cancelNotificationLocked,callingUid = <*>,callingPid = <*>",3
8a999a7a,"cancelNotificationLocked called,tell the app,reason = <*>",3
6ffb32a1,cancelNotificationLocked:<*>|<*>|<*>|null|<*>,3
14be3b8a,"cancelNotificationLocked,remove =<*>",3
616e28f8,AwareMem_EventTracker: <*> is abandoned for memory <*>,5
f8a067e4,workerFunction STATE_NAVIGATION,2
c7000260,InactiveState143466,3
084c3fc2,cancel alarm.,3
475af986,ConnectedState CMD_SCREEN_STATE_CHANGED rt=<*><*> <*> <*>,3
1e016227,<*> CMD_SCREEN_STATE_CHANGED rt=<*><*> <*> <*>,12
3c5a4dce,DefaultState CMD_SCREEN_STATE_CHANGED rt=<*><*> <*> <*>,3
dfd19295,"mCallingStatusReceiver:onReceive::action=InCallScreenIsForegroundActivity, isForegroundActivity=true, mPhoneState=<*>",3
247e0cc6,Unrecognized alarm listener <*>$<*>@<*>,3
bf0d38ac,"updateCallLayout:isBackground=false, isInteractive=true",3
f4baaf94,"handleScanCounterChanged,reason: <*>, mHwSingleScanCounter: <*>",3
08854566,KGSvcFp onAuthenticationError.<*>,2
a181318b,Apply window Height <*>,2
e0a88b5d,apply skiped :<*>,2
1dce6e04,ConnectedState !CMD_ENABLE_RSSI_POLL rt=<*><*> <*> <*>,3
4ab206a5,L2ConnectedState !CMD_ENABLE_RSSI_POLL rt=<*><*> <*> <*>,3
e8e4f6f2,wifi_send_command: cmd:'IFNAME=wlan0 SIGNAL_POLL',4
9c82eca3,CtrlSocket receive screen on intent!,3
36bfac61,CtrlSocket restoreScrOnStatus,3
31e37612,"pid=<*>, cmd=<*>, param=<*>",3
b42ad56c,"mFilterMsgFlag: <*>,msg.arg1: <*>",3
b1884444,handleFilterMsg action: 3mFilterMsgFlag3,3
6352550f,[tiger]setBastetFilterInfo action 3pid <*>,3
b75c0d78,stopFilter m_filterIsStarted:false,3
0dec0f0c,CtrlSocket processCtrlSocket pid = <*> cmd = <*> param = <*> ret = <*>,3
55e7e8ea,CtrlSocket restoreScrOnStatus reset,3
23e91dde,new ScenarioAction sPoolSize: <*>,2
7c19ba50,onNotificationRemoved: StatusBarNotification(pkg=<*> user=UserHandle{<*>} id=<*> tag=null key=<*>|<*>|<*>|null|<*>: Notification(pri=<*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> actions=<*> vis=PRIVATE publicVersion=Notification(pri=<*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> vis=PRIVATE))),3
cf257422,removeNotification:<*>|<*>|<*>|null|<*>,3
76f2362d,removeNotificationViews:<*>|<*>|<*>|null|<*>,3
e5a19090,onEntryRemoved:<*>|<*>|<*>|null|<*>,3
d12f26e6,"onEntryRemovedInternal:<*>|<*>|<*>|null|<*>, group=<*>|<*>|<*>|null|<*>",3
a00e8760,summary = null,3
62cdf7bd,mIntentReceiver-ACTION_SCREEN_ON,3
eb71e9cb,adev_set_parameters: enter: screen_state=on,3
e22a492b,RSSI=-<*>;LINKSPEED=<*>;NOISE=<*>;FREQUENCY=<*>;,4
2ea495d5,get AllImpl object = <*>@<*>,4
b7276a80,"setOverlap mOverlap:false, mDimmed:false",3
583a5079,"updateConfiguration freq=<*> BSSID=<*>:<*>:bc:<*>:<*>:c1 RSSI=-<*> ""Huawei-Employee""WPA_EAP",4
b95d9ef1,ConnectedState !CMD_SET_SUSPEND_OPT_ENABLED rt=<*><*> <*> <*>,3
a325e66e,<*> !CMD_SET_SUSPEND_OPT_ENABLED rt=<*><*> <*> <*>,9
7253acdc,"Change in state from: connected=true,enabled=true,level=<*>,inetCondition=<*>,iconGroup=IconGroup(Wi-Fi <*> <*>:<*>:<*>,isChaged:false,wifiNoInternet=false,ssid=""Huawei-Employee""",5
cfc1d77a,"to: connected=true,enabled=true,level=<*>,inetCondition=<*>,iconGroup=IconGroup(Wi-Fi Icons),activityIn=false,activityOut=false,rssi=-<*>,lastModified=<*><*> <*>:<*>:<*>,isChaged:false,wifiNoInternet=false,ssid=""Huawei-Employee""",3
8e00abee,mWifiVisible is:truemWifiStrengthId is:2130839427mWifiDescription is:WLAN 信号强度满格。,10
f14ebdce,mVSimCurCardType is -<*>,10
9361d325,"apply hwPhoneState.mSubId:<*> anyMobileVisible:false mIsAirplaneMode:false, mobileGroupVisible=true",10
22ba72b1,InCallActivity - onResume()... end,3
87b44875,VideoCallFragment - onResume,3
985465b2,"VideoCallFragment - onResume: Surface exist, resume videos",3
4bad62e0,"VideoCallPresenter - resumeVideo: Error bad state mPrimaryCall=[Call_10, ACTIVE, [Capabilities: CAPABILITY_HOLD CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_CANNOT_DOWNGRADE_VIDEO_TO_AUDIO], children:[], parent:null, conferenceable:[], videoState:Audio Only, mSessionModificationState:<*>, VideoSettings:(CameraDir:-<*>)] mVideoCall=null",3
fedc2e9e,VTCallButtonFragment - --- onResume ---,3
ff5a2fd9,"Resuming ActivityRecord{<*> token=<*>@<*> {<*><*>.<*>}} with isForward=true,forwardBitChanged=true onlyLocalRequest=false",3
9d5f2e37,"flush,<*>,handle <*>",9
d8f0cf20,"flush,<*> handle <*>",6
6b6a2f63,startWifiRouteCheck,3
7c8d9f9a,applyIconTint ignore,5
88b25bf1,sendScreenOnEvent enter.,3
273a59be,msg Loop is running.,3
fe5c5651,"device screen on,but isScreenOffMonitor is false",3
83133e11,onReceive intent action = <*>,3
f40e992a,SupplicantState = COMPLETED,3
9e76493a,isPhoneAP = false,3
8c9d4f89,getCurrentCellid type type = PHONE_TYPE_GSM,3
6c197f81,getCurrentCellid type is PHONE_TYPE_GSM,3
03b36de6,CallCardFragment - onGlobalLayout,3
1d29059f,getCurrentCellid PHONE_TYPE_GSM cellidString = <*>,3
aa15379c,updataApInfo cellid =<*>,3
1f2ccac7,addCurrentApInfo cellid =<*>,3
8d3c57b5,addCurrentApInfo info is already there,3
3399b359,updateBssidTimer time = <*>,3
100f7bfc,nl80211: Event message available,3
70595150,nl80211: Drv Event <*> (NL80211_CMD_SET_REKEY_OFFLOAD) received for wlan0,3
023608f1,nl80211: Rekey offload event for BSSID <*>:<*>:bc:<*>:<*>:c1,3
d4acc09d,nl80211: Rekey offload - Replay Counter - hexdump(len=<*>): <*> <*> <*> <*> <*> <*> <*> <*>,3
cfb06147,wlan0: Event DRIVER_GTK_REKEY (<*>) received,3
2ce4fc95,inlineAddCurrentApInfo mInfos.size()=<*>,3
a2088bd5,handledataswitchchanged,3
27d20e4e,"updateLowPowerMode,isPowerSaveMode:falseisInteractive:true",4
061d856b,TrafficNotifyAfterLocked:screen notification will not notify,3
e61abefd,Reporting idle of ActivityRecord{<*> token=<*>@<*> {<*><*>.<*>}} finished=false,3
2ca9ba8e,Returning system default Launcher,3
72f6d617,"screen off: <*> awake: <*> wakeups: <*>, battery changed: <*>",3
5e6a4da8,isInMultiWindowMode ret: <*>,3
699a20a0,can't adjust backlight when app launch from other scene.,3
7a9fb121,ash->screen on,3
0f87aaed,I<*> ulp_msg_process_system_update(const UlpSystemEvent): systemEvent:<*>,3
9a1c4d10,ash->screen unlock,3
b3b3c98a,"MemoryRecoveryDMEPlugin: the message is still in the messagequeue, remove it",3
2371eae0,windowsVisibleLocked(): ActivityRecord{<*> u0 <*>/.InCallActivity t310} idle: <*>,4
91fe359e,All windows ready for display!,3
56c60484,WindowOrientationListener enabled,3
62b66c4f,<*>|logicalDealBroadcastEvent : Intent { act=<*> flg=<*> },3
06c99f08,<*>| ## MSG_DEAL_SYSTEM_EVENT <*>,3
4312d976,<*>|flush sensor data,3
3782acda,Finished screen turning on...,3
54d0d09a,flush:sensor(<*>) handle:<*>,3
b074af13,DisplayPowerController Unblocked screen on after <*> ms,3
0418ca7e,tcp.recv{<*>} TcpSocket.read(TcpSocket.java:<*>) <<< WARN(<*>) >>> <*>: Socket operation on non-socket,1
4fd8c873,Watch Thread{<*>} LoginC.doWatch(LoginC.java:<*>) Login_By_Step-> watch count = <*>,1
c8f1aa27,"to: connected=true,enabled=true,level=<*>,inetCondition=<*>,iconGroup=IconGroup(Wi-Fi Icons),activityIn=true,activityOut=true,rssi=-<*>,lastModified=<*><*> <*>:<*>:<*>,isChaged:false,wifiNoInternet=false,ssid=""Huawei-Employee""",2
3642b76d,"onSignal: mSubId=<*>,currDataSubID=<*>",2
18e04965,received cell-signal:<*>,2
52ec7f6b,"onSignalStrengthsChanged signalStrength=SignalStrength: -<*> <*> -<*> <*> -<*> <*> -<*> <*> <*> <*> <*> <*> <*> <*> <*> false gw|lte level=<*> isSuspend=false levelOld=<*>,mSignalStrength level=<*>",2
c7b03d97,updateSignalStrength: signalStrength=SignalStrength: -<*> <*> -<*> <*> -<*> <*> -<*> <*> <*> <*> <*> <*> <*> <*> <*> false gw|lte,2
1f8c50db,csr,2
afc71d77,"t:false, fl: false, p: <*>, ce: true, we: true",2
26e232ef,netmask =<*>,3
a6eb6b4c,m1: false,2
2630e619,subId:<*> phoneType:<*> networktype:<*> targetClass:<*> masterLevel:<*> slaveLevel:-<*>,2
912e33bb,"m2: false, m3: false",2
83145cdf,"c: true, w: true, t: false, l: false",2
4ef4c932,"[<*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>]",1
1138ff91,"Background partial concurrent mark sweep GC freed <*> AllocSpace objects, <*> LOS objects, <*>% free, <*> paused <*> total <*>",2
aecf7089,DefaultState !CMD_SCREEN_STATE_CHANGED rt=<*><*> <*> <*>,3
1751db94,LM mrssi=-<*>,1
18984f58,MSG_RETURN_AP_CURRY_RSSI rssi = -<*>,1
88f43c71,"<*>:<*>:bc:<*>:<*>:c1 current loss[-<*>]=<*>%, volume=<*>",1
108d3b1f,queryRtt: rtt_type = <*>,1
08b2d1ae,######### GET RTT:<*> ########,1
e796b97c,send_cmd_kernel: cmd=<*>,2
a2632df5,"<*>:<*>:bc:<*>:<*>:c1 history loss[-<*>]=<*>.<*>%, volume=<*>",1
3ab27eea,Received kernel message payload: event <*>,2
0dee0547,"spd good count:<*>, add sc:<*>.<*>, rate:<*>.<*>",1
bf63800e,current mHighDataFlowRate = <*>.<*>,1
02333bff,"postEventFromNative: msg=<*>,arg1=<*>,arg2=<*>",2
9b42afe8,"POta txb txg rxg:<*>, <*>, <*>. Lr =<*>% Totpkt=<*>",1
4aee5212,poll before: g_monitor_fd =<*>,2
9e17d7ac,setSampleRtt: unvalid rtt,1
662f59ae,######### CMD_QUERY_PKTS ########,1
0faa791c,"rtt=<*>,tcp_tx_pkts=<*>,tcp_rx_pkts=<*>",1
d57c47d8,"QOS_level:<*>(<*>),DataDisable;use level<*>",1
405a7758,"dumpTcpResult: len=<*>,rtt=<*>,rttPkt=<*>,rttWn=<*>,cgt=<*>,cgtWn=<*>",1
7a7d0230,"PTcp RTT:<*>, rtt pkt=<*>, tcp_rx=<*>, tcp_tx=<*>, tcp_reTran=<*>, rtRate=<*>",1
d3ec62c4,"mRssiBadCount =<*>, RSSI not bad.",1
aed575b7,detectNetworkAvailable:<*> = <*>,1
87bff672,"rs ota tcp lr rttvb bad: false, false, false, false, false; rsth:-<*>",1
6ef35535,"GSC:<*>, GSR:<*>.<*>, RSR:<*>.<*>, RTH:-<*>",1
0d149169,"bqeLevel = <*> rtt=<*>,rtt_pkts=<*> speed=<*> rssi=-<*>",1
0d0c880c,"pkt chk not bad, reset sc to <*>.",1
aa316dd4,### mPktChkBadCnt=<*>,1
5c83e496,handleScreenStateChanged: allow send scan results broadcast.,1
