LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList
764,081110,000136,4627,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-0729541641131974696 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_-0729541641131974696']"
765,081110,000136,4627,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_9096167-494411532167 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_9096167-494411532167']"
766,081110,000232,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_2096692261399680562,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_2096692261399680562']
767,081110,000232,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_9609890623625696122,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_9609890623625696122']
768,081110,000232,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_6699086099325262612,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_6699086099325262612']
769,081110,000232,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_9052621266369809926,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_9052621266369809926']
770,081110,000232,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_0099239561829666622,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_0099239561829666622']
771,081110,000238,4717,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-6500549130351529113 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_-6500549130351529113']"
772,081110,000238,4717,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_95531-32501093101546 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_95531-32501093101546']"
773,081110,000238,4717,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_40-11953121533050956 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_40-11953121533050956']"
774,081110,000238,4717,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_123561-1093510590543 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_123561-1093510590543']"
775,081110,000238,4717,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_1905-511049513325063 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_1905-511049513325063']"
776,081110,000319,4568,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8255732027871411321 src: /10.251.39.179:33950 dest: /10.251.39.179:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-8255732027871411321', '10.251.39.179:33950', '10.251.39.179:50010']"
777,081110,000319,4568,INFO,dfs.DataNode$DataXceiver,Receiving block blk_07112255312472-38871 src: /10.251.39.179:33950 dest: /10.251.39.179:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_07112255312472-38871', '10.251.39.179:33950', '10.251.39.179:50010']"
778,081110,000319,4568,INFO,dfs.DataNode$DataXceiver,Receiving block blk_822-5227318371710145 src: /10.251.39.179:33950 dest: /10.251.39.179:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_822-5227318371710145', '10.251.39.179:33950', '10.251.39.179:50010']"
779,081110,000319,4568,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1381725372178-042521 src: /10.251.39.179:33950 dest: /10.251.39.179:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_1381725372178-042521', '10.251.39.179:33950', '10.251.39.179:50010']"
780,081110,000319,4568,INFO,dfs.DataNode$DataXceiver,Receiving block blk_130521-5737122214788 src: /10.251.39.179:33950 dest: /10.251.39.179:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_130521-5737122214788', '10.251.39.179:33950', '10.251.39.179:50010']"
781,081110,000507,4619,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-2896670847306153652 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_-2896670847306153652']"
782,081110,000507,4619,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_61-00343692725786586 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_61-00343692725786586']"
783,081110,000507,4619,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_0214-897562663683075 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_0214-897562663683075']"
784,081110,000507,4619,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6674676290351-838502 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_6674676290351-838502']"
785,081110,000507,4619,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1-960876367540652832 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_1-960876367540652832']"
786,081110,000546,4624,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8856628810470361280 src: /10.250.5.237:41923 dest: /10.250.5.237:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-8856628810470361280', '10.250.5.237:41923', '10.250.5.237:50010']"
787,081110,000546,4624,INFO,dfs.DataNode$DataXceiver,Receiving block blk_84817216020-06885638 src: /10.250.5.237:41923 dest: /10.250.5.237:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_84817216020-06885638', '10.250.5.237:41923', '10.250.5.237:50010']"
788,081110,000546,4624,INFO,dfs.DataNode$DataXceiver,Receiving block blk_66-62848123805070818 src: /10.250.5.237:41923 dest: /10.250.5.237:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_66-62848123805070818', '10.250.5.237:41923', '10.250.5.237:50010']"
789,081110,000546,4624,INFO,dfs.DataNode$DataXceiver,Receiving block blk_180878162824-3856006 src: /10.250.5.237:41923 dest: /10.250.5.237:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_180878162824-3856006', '10.250.5.237:41923', '10.250.5.237:50010']"
790,081110,000546,4624,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6385871-010884202668 src: /10.250.5.237:41923 dest: /10.250.5.237:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_6385871-010884202668', '10.250.5.237:41923', '10.250.5.237:50010']"
791,081110,000616,4552,INFO,dfs.DataNode$PacketResponder,Received block blk_3463540868626173125 of size 67108864 from /10.251.30.134,46003790,Received block <*> of size <*> from /<*>,"['blk_3463540868626173125', '67108864', '10.251.30.134']"
792,081110,000616,4552,INFO,dfs.DataNode$PacketResponder,Received block blk_6765461303583821624 of size 67108864 from /10.251.30.134,46003790,Received block <*> of size <*> from /<*>,"['blk_6765461303583821624', '67108864', '10.251.30.134']"
793,081110,000616,4552,INFO,dfs.DataNode$PacketResponder,Received block blk_6105624438235187636 of size 67108864 from /10.251.30.134,46003790,Received block <*> of size <*> from /<*>,"['blk_6105624438235187636', '67108864', '10.251.30.134']"
794,081110,000616,4552,INFO,dfs.DataNode$PacketResponder,Received block blk_2547638336658416012 of size 67108864 from /10.251.30.134,46003790,Received block <*> of size <*> from /<*>,"['blk_2547638336658416012', '67108864', '10.251.30.134']"
795,081110,000616,4552,INFO,dfs.DataNode$PacketResponder,Received block blk_1654385436368012276 of size 67108864 from /10.251.30.134,46003790,Received block <*> of size <*> from /<*>,"['blk_1654385436368012276', '67108864', '10.251.30.134']"
796,081110,000657,4822,INFO,dfs.DataNode$PacketResponder,Received block blk_-5309211894896608429 of size 67108864 from /10.251.202.181,46003790,Received block <*> of size <*> from /<*>,"['blk_-5309211894896608429', '67108864', '10.251.202.181']"
797,081110,000657,4822,INFO,dfs.DataNode$PacketResponder,Received block blk_28806815-90963194249 of size 67108864 from /10.251.202.181,46003790,Received block <*> of size <*> from /<*>,"['blk_28806815-90963194249', '67108864', '10.251.202.181']"
798,081110,000657,4822,INFO,dfs.DataNode$PacketResponder,Received block blk_80-31952918668920494 of size 67108864 from /10.251.202.181,46003790,Received block <*> of size <*> from /<*>,"['blk_80-31952918668920494', '67108864', '10.251.202.181']"
799,081110,000657,4822,INFO,dfs.DataNode$PacketResponder,Received block blk_2-598948899011263460 of size 67108864 from /10.251.202.181,46003790,Received block <*> of size <*> from /<*>,"['blk_2-598948899011263460', '67108864', '10.251.202.181']"
800,081110,000657,4822,INFO,dfs.DataNode$PacketResponder,Received block blk_-1210944880269935698 of size 67108864 from /10.251.202.181,46003790,Received block <*> of size <*> from /<*>,"['blk_-1210944880269935698', '67108864', '10.251.202.181']"
801,081110,000727,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_-1055254430948037872 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.15.240:50010', 'blk_-1055254430948037872', '67108864']"
802,081110,000727,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_09154875-43048257023 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.15.240:50010', 'blk_09154875-43048257023', '67108864']"
803,081110,000727,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_44258805014795732-03 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.15.240:50010', 'blk_44258805014795732-03', '67108864']"
804,081110,000727,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_80140473-55579028243 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.15.240:50010', 'blk_80140473-55579028243', '67108864']"
805,081110,000727,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_4-187252533004895074 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.15.240:50010', 'blk_4-187252533004895074', '67108864']"
806,081110,000755,4717,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3962600675982666210 src: /10.251.123.195:37374 dest: /10.251.123.195:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_3962600675982666210', '10.251.123.195:37374', '10.251.123.195:50010']"
807,081110,000755,4717,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8166266753629200906 src: /10.251.123.195:37374 dest: /10.251.123.195:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8166266753629200906', '10.251.123.195:37374', '10.251.123.195:50010']"
808,081110,000755,4717,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6916296306562020867 src: /10.251.123.195:37374 dest: /10.251.123.195:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_6916296306562020867', '10.251.123.195:37374', '10.251.123.195:50010']"
809,081110,000755,4717,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2666965002637189260 src: /10.251.123.195:37374 dest: /10.251.123.195:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_2666965002637189260', '10.251.123.195:37374', '10.251.123.195:50010']"
810,081110,000755,4717,INFO,dfs.DataNode$DataXceiver,Receiving block blk_0666591782032626096 src: /10.251.123.195:37374 dest: /10.251.123.195:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_0666591782032626096', '10.251.123.195:37374', '10.251.123.195:50010']"
811,081110,000820,4687,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-730776401372551814 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_-730776401372551814']"
812,081110,000820,4687,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_374381776171500-254 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_374381776171500-254']"
813,081110,000820,4687,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_40057116732-7471385 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_40057116732-7471385']"
814,081110,000820,4687,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_05461810417353777-2 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_05461810417353777-2']"
815,081110,000820,4687,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_240787716575301-431 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_240787716575301-431']"
816,081110,000841,4727,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-7553009628768897700 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_-7553009628768897700']"
817,081110,000841,4727,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_0678763700299887550- terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_0678763700299887550-']"
818,081110,000841,4727,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_85200689773-98076750 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_85200689773-98076750']"
819,081110,000841,4727,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_007756007-2395987886 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_007756007-2395987886']"
820,081110,000841,4727,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_87807538956020067-97 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_87807538956020067-97']"
821,081110,001250,4631,INFO,dfs.DataNode$PacketResponder,Received block blk_3068335169639013019 of size 67108864 from /10.251.71.68,46003790,Received block <*> of size <*> from /<*>,"['blk_3068335169639013019', '67108864', '10.251.71.68']"
822,081110,001250,4631,INFO,dfs.DataNode$PacketResponder,Received block blk_3660995331603138019 of size 67108864 from /10.251.71.68,46003790,Received block <*> of size <*> from /<*>,"['blk_3660995331603138019', '67108864', '10.251.71.68']"
823,081110,001250,4631,INFO,dfs.DataNode$PacketResponder,Received block blk_5009631931383360619 of size 67108864 from /10.251.71.68,46003790,Received block <*> of size <*> from /<*>,"['blk_5009631931383360619', '67108864', '10.251.71.68']"
824,081110,001250,4631,INFO,dfs.DataNode$PacketResponder,Received block blk_0998936361360351031 of size 67108864 from /10.251.71.68,46003790,Received block <*> of size <*> from /<*>,"['blk_0998936361360351031', '67108864', '10.251.71.68']"
825,081110,001250,4631,INFO,dfs.DataNode$PacketResponder,Received block blk_1366930181009653339 of size 67108864 from /10.251.71.68,46003790,Received block <*> of size <*> from /<*>,"['blk_1366930181009653339', '67108864', '10.251.71.68']"
826,081110,001307,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_-9069971851590882719 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.90.239:50010', 'blk_-9069971851590882719', '67108864']"
827,081110,001307,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_7012909988969518-517 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.90.239:50010', 'blk_7012909988969518-517', '67108864']"
828,081110,001307,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_21-89689501791950798 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.90.239:50010', 'blk_21-89689501791950798', '67108864']"
829,081110,001307,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_8508715299701689-991 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.90.239:50010', 'blk_8508715299701689-991', '67108864']"
830,081110,001307,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_-1978619025981099875 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.90.239:50010', 'blk_-1978619025981099875', '67108864']"
831,081110,001337,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_-8924134715029713489 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.67.4:50010', 'blk_-8924134715029713489', '67108864']"
832,081110,001337,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_-9243507974438192118 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.67.4:50010', 'blk_-9243507974438192118', '67108864']"
833,081110,001337,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_2147911903437894-852 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.67.4:50010', 'blk_2147911903437894-852', '67108864']"
834,081110,001337,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_598704193311944-2872 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.67.4:50010', 'blk_598704193311944-2872', '67108864']"
835,081110,001337,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_382587940-9442139711 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.67.4:50010', 'blk_382587940-9442139711', '67108864']"
836,081110,001350,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_278357163850888 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.7.146:50010', 'blk_278357163850888', '67108864']"
837,081110,001350,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_818387862558073 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.7.146:50010', 'blk_818387862558073', '67108864']"
838,081110,001350,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_183758827850683 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.7.146:50010', 'blk_183758827850683', '67108864']"
839,081110,001350,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_812385768388507 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.7.146:50010', 'blk_812385768388507', '67108864']"
840,081110,001350,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_528683785187380 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.7.146:50010', 'blk_528683785187380', '67108864']"
841,081110,001745,4905,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5135777574223073423 src: /10.251.65.237:48648 dest: /10.251.65.237:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-5135777574223073423', '10.251.65.237:48648', '10.251.65.237:50010']"
842,081110,001745,4905,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7201223743553735477- src: /10.251.65.237:48648 dest: /10.251.65.237:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_7201223743553735477-', '10.251.65.237:48648', '10.251.65.237:50010']"
843,081110,001745,4905,INFO,dfs.DataNode$DataXceiver,Receiving block blk_32253077752-74714335 src: /10.251.65.237:48648 dest: /10.251.65.237:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_32253077752-74714335', '10.251.65.237:48648', '10.251.65.237:50010']"
844,081110,001745,4905,INFO,dfs.DataNode$DataXceiver,Receiving block blk_321345-3327705742775 src: /10.251.65.237:48648 dest: /10.251.65.237:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_321345-3327705742775', '10.251.65.237:48648', '10.251.65.237:50010']"
845,081110,001745,4905,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7073342257273475513- src: /10.251.65.237:48648 dest: /10.251.65.237:50010,bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_7073342257273475513-', '10.251.65.237:48648', '10.251.65.237:50010']"
846,081110,001818,4837,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-1148756466197125339 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_-1148756466197125339']"
847,081110,001818,4837,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-2571661786191343495 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_-2571661786191343495']"
848,081110,001818,4837,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_166-1545327148913976 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_166-1545327148913976']"
849,081110,001818,4837,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_47-14631698269351517 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_47-14631698269351517']"
850,081110,001818,4837,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1613-746758129915643 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_1613-746758129915643']"
851,081110,002041,4863,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_9074030793567748915 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_9074030793567748915']"
852,081110,002041,4863,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_9917740045675078339 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_9917740045675078339']"
853,081110,002041,4863,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_0093031475874977965 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_0093031475874977965']"
854,081110,002041,4863,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_7398967075074439510 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_7398967075074439510']"
855,081110,002041,4863,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1573980947360770594 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_1573980947360770594']"
856,081110,002103,4928,INFO,dfs.DataNode$PacketResponder,Received block blk_-4067446915270471579 of size 25933924 from /10.251.110.8,46003790,Received block <*> of size <*> from /<*>,"['blk_-4067446915270471579', '25933924', '10.251.110.8']"
857,081110,002103,4928,INFO,dfs.DataNode$PacketResponder,Received block blk_-4704549217796704561 of size 25933924 from /10.251.110.8,46003790,Received block <*> of size <*> from /<*>,"['blk_-4704549217796704561', '25933924', '10.251.110.8']"
858,081110,002103,4928,INFO,dfs.DataNode$PacketResponder,Received block blk_47-76119904420577654 of size 25933924 from /10.251.110.8,46003790,Received block <*> of size <*> from /<*>,"['blk_47-76119904420577654', '25933924', '10.251.110.8']"
859,081110,002103,4928,INFO,dfs.DataNode$PacketResponder,Received block blk_619706279-7744554401 of size 25933924 from /10.251.110.8,46003790,Received block <*> of size <*> from /<*>,"['blk_619706279-7744554401', '25933924', '10.251.110.8']"
860,081110,002103,4928,INFO,dfs.DataNode$PacketResponder,Received block blk_5469747-574610792014 of size 25933924 from /10.251.110.8,46003790,Received block <*> of size <*> from /<*>,"['blk_5469747-574610792014', '25933924', '10.251.110.8']"
861,081110,002221,4855,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_3259872359515191972 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_3259872359515191972']"
862,081110,002221,4855,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_5591572831291935792 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_5591572831291935792']"
863,081110,002221,4855,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2399225159511897735 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_2399225159511897735']"
864,081110,002221,4855,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_1359259357871951292 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_1359259357871951292']"
865,081110,002221,4855,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_5998992515215733721 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_5998992515215733721']"
866,081110,002223,4824,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_5963816136267066159 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_5963816136267066159']"
867,081110,002223,4824,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_9666512870319563616 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_9666512870319563616']"
868,081110,002223,4824,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_5119667661266359803 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_5119667661266359803']"
869,081110,002223,4824,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_6596163316279680615 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_6596163316279680615']"
870,081110,002223,4824,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_6386927160596561136 terminating,dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_6386927160596561136']"
871,081110,002253,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000138_0/part-00138. blk_-210021574616486609,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/sortrand/_temporary/_task_200811092030_0002_r_000138_0/part-00138. blk_-210021574616486609']
