LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,ParameterList
211,12-17,19:31:36.493,1795,1825,E,LightSensor,"LightSensor disable, event occur num: 2",9fa1b33f,"LightSensor disable, event occur num: <*>",['2']
212,12-17,19:31:36.496,1795,1825,D,AutomaticBrightnessController,Disable LightSensor at time:123009668,13c78b72,Disable LightSensor at time:<*>,['123009668']
213,12-17,19:31:36.496,1795,1825,D,DisplayPowerController,"mode change : autoBrightnessEnabled=false,adjustment=0.0,state=1",c4e5e0d3,mode change : <*>,"['autoBrightnessEnabled=false,adjustment=0.0,state=1']"
214,12-17,19:31:36.496,1795,1825,D,DisplayPowerController,"Animating brightness: target=0, rate=0",1b7a0525,"Animating brightness: target=<*>, rate=<*>","['0', '0']"
215,12-17,19:31:36.496,1795,2750,I,PowerManager_screenOn,"DisplayPowerState Updating screen state: state=OFF, backlight=0",3e42a09f,DisplayPowerState Updating screen state: <*> backlight=<*>,"['state=OFF,', '0']"
216,12-17,19:31:36.496,612,612,D,SurfaceFlinger,"Set power mode=0, type=0 flinger=0x7f9a25b400",a81175f2,"Set power mode=<*>, type=<*> flinger=<*>","['0', '0', '0x7f9a25b400']"
217,12-17,19:31:36.497,612,612,I,SDM     ,"HWCDisplay::SetPowerMode: display = 0, mode = 0",6bb43b5d,"HWCDisplay::SetPowerMode: display = <*>, mode = <*>","['0', '0']"
218,12-17,19:31:36.497,612,612,I,SDM     ,"DisplayBase::SetDisplayState: Set state = 0, display 0",7ac49e6d,"DisplayBase::SetDisplayState: Set state = <*>, display <*>","['0', '0']"
219,12-17,19:31:36.504,1795,2332,I,qti_sensors_hal,[ACC]processReportInd: X: 4.984952 Y: 8.419012 Z: 1.503679  x_offset:0.160831 y_offset:0.184366 z_offset:0.985027,6fea91f2,[ACC]processReportInd: X: <*>.<*> Y: <*>.<*> Z: <*> x_offset:<*>.<*> y_offset:<*>.<*> z_offset:<*>.<*>,"['4.984952', '8.419012', '1.503679', '0.160831', '0.184366', '0.985027']"
220,12-17,19:31:36.564,1795,2332,I,qti_sensors_hal,[ACC]processReportInd: X: 3.943310 Y: 7.796118 Z: 0.517674  x_offset:0.160831 y_offset:0.184366 z_offset:0.985027,6fea91f2,[ACC]processReportInd: X: <*>.<*> Y: <*>.<*> Z: <*> x_offset:<*>.<*> y_offset:<*>.<*> z_offset:<*>.<*>,"['3.943310', '7.796118', '0.517674', '0.160831', '0.184366', '0.985027']"
221,12-17,19:31:36.595,3180,3578,I,AppManager,check dependency pid: 4690 is depended by pid: 1795,751a34a0,check dependency pid: <*> is depended by pid: <*>,"['4690', '1795']"
222,12-17,19:31:36.595,3180,3578,I,ash     ,"Application com.baidu.input_huawei is depended by other app, delay to H!",0c4100f1,"Application <*> is depended by other app, delay to H!",['com.baidu.input_huawei']
223,12-17,19:31:36.621,1795,2332,I,qti_sensors_hal,[ACC]processReportInd: X: 5.364926 Y: 7.715781 Z: -0.231843  x_offset:0.160831 y_offset:0.184366 z_offset:0.985027,6fea91f2,[ACC]processReportInd: X: <*>.<*> Y: <*>.<*> Z: <*> x_offset:<*>.<*> y_offset:<*>.<*> z_offset:<*>.<*>,"['5.364926', '7.715781', '-0.231843', '0.160831', '0.184366', '0.985027']"
224,12-17,19:31:36.682,1795,2332,I,qti_sensors_hal,[ACC]processReportInd: X: 6.523755 Y: 6.906668 Z: -1.690821  x_offset:0.160831 y_offset:0.184366 z_offset:0.985027,6fea91f2,[ACC]processReportInd: X: <*>.<*> Y: <*>.<*> Z: <*> x_offset:<*>.<*> y_offset:<*>.<*> z_offset:<*>.<*>,"['6.523755', '6.906668', '-1.690821', '0.160831', '0.184366', '0.985027']"
225,12-17,19:31:36.732,1795,1825,I,PowerManager_screenOn,"DisplayPowerController updatePowerState mPendingRequestLocked=policy=OFF, useProximitySensor=true, useProximitySensorbyPhone=true, screenBrightness=33, screenAutoBrightnessAdjustment=0.0, brightnessSetByUser=true, useAutoBrightness=true, blockScreenOn=false, lowPowerMode=false, boostScreenBrightness=false, dozeScreenBrightness=-1, dozeScreenState=UNKNOWN, useTwilight=false, useSmartBacklight=true, brightnessWaitMode=false, brightnessWaitRet=true, screenAutoBrightness=-1, userId=0",b0aa6d25,"DisplayPowerController updatePowerState mPendingRequestLocked=policy=OFF, useProximitySensor=true, useProximitySensorbyPhone=true, screenBrightness=<*>, screenAutoBrightnessAdjustment=<*>.<*>, brightnessSetByUser=true, useAutoBrightness=true, blockScreenOn=false, lowPowerMode=false, boostScreenBrightness=false, dozeScreenBrightness=-<*>, dozeScreenState=UNKNOWN, useTwilight=false, useSmartBacklight=true, brightnessWaitMode=false, brightnessWaitRet=true, screenAutoBrightness=-<*>, userId=<*>","['33', '0.0', '1', '1', '0']"
226,12-17,19:31:36.732,1795,2750,D,SurfaceControl,Excessive delay in setPowerMode(): 235ms,e15daecc,Excessive delay in setPowerMode(): <*>,['235ms']
227,12-17,19:31:36.732,1795,1825,D,DisplayPowerController,"Animating brightness: target=0, rate=0",1b7a0525,"Animating brightness: target=<*>, rate=<*>","['0', '0']"
228,12-17,19:31:36.732,1795,2750,D,PowerManagerService,Setting HAL interactive mode to false,30d46b25,Setting HAL interactive mode to <*>,['false']
229,12-17,19:31:36.732,1795,2750,I,QTI PowerHAL,Got set_interactive hint,254296d0,Got set_interactive hint,[]
230,12-17,19:31:36.733,625,718,E,libnav  ,AbaSuspend skips CABL deactivate: state was 3,310cde75,AbaSuspend skips CABL deactivate: state was <*>,['3']
231,12-17,19:31:36.733,533,3739,E,ANDR-PERF-MPCTL,"Invalid profile no. 0, total profiles 0 only",369539c7,"Invalid profile no. <*>, total profiles <*> only","['0', '0']"
232,12-17,19:31:36.733,1795,2750,D,libfingersense_wrapper,Calling fingersense_on_pause(),d2ee58b7,Calling fingersense_on_pause(),[]
233,12-17,19:31:36.733,1795,2750,D,libfingersense_wrapper,fingersense_on_pause() finished,4b336820,fingersense_on_pause() finished,[]
234,12-17,19:31:36.733,1795,2750,D,PowerManagerService,Setting HAL auto-suspend mode to true,d0d24f4a,Setting HAL auto-suspend mode to <*>,['true']
235,12-17,19:31:36.733,836,2387,I,knuckle_sensor,Sending SAM_DISABLE to fs_data,66a275ec,Sending SAM_DISABLE to fs_data,[]
236,12-17,19:31:36.733,1795,1825,I,PowerManager_screenOn,"DisplayPowerController updatePowerState mPendingRequestLocked=policy=OFF, useProximitySensor=true, useProximitySensorbyPhone=true, screenBrightness=33, screenAutoBrightnessAdjustment=0.0, brightnessSetByUser=true, useAutoBrightness=true, blockScreenOn=false, lowPowerMode=false, boostScreenBrightness=false, dozeScreenBrightness=-1, dozeScreenState=UNKNOWN, useTwilight=false, useSmartBacklight=true, brightnessWaitMode=false, brightnessWaitRet=true, screenAutoBrightness=-1, userId=0",b0aa6d25,"DisplayPowerController updatePowerState mPendingRequestLocked=policy=OFF, useProximitySensor=true, useProximitySensorbyPhone=true, screenBrightness=<*>, screenAutoBrightnessAdjustment=<*>.<*>, brightnessSetByUser=true, useAutoBrightness=true, blockScreenOn=false, lowPowerMode=false, boostScreenBrightness=false, dozeScreenBrightness=-<*>, dozeScreenState=UNKNOWN, useTwilight=false, useSmartBacklight=true, brightnessWaitMode=false, brightnessWaitRet=true, screenAutoBrightness=-<*>, userId=<*>","['33', '0.0', '1', '1', '0']"
237,12-17,19:31:36.733,1795,1825,D,DisplayPowerController,"Animating brightness: target=0, rate=0",1b7a0525,"Animating brightness: target=<*>, rate=<*>","['0', '0']"
238,12-17,19:31:36.733,1795,1825,D,DisplayPowerController,Display ready!,a13696e2,Display ready!,[]
239,12-17,19:31:36.733,1795,1825,D,DisplayPowerController,Finished business...,cd1c1993,Finished business...,[]
240,12-17,19:31:36.733,1795,1825,D,PowerManagerService,"ready=true,policy=0,wakefulness=0,wksummary=0x11,uasummary=0x0,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['0', '0', '0x11', '0x0', '33', '1', '0', '0']"
241,12-17,19:31:36.734,1795,1825,I,PowerManager_screenOn,"PowerManagerNotifier onWakefulnessChangeFinished mInteractiveChanging=true, mInteractive=false",b8ad1fcd,"PowerManagerNotifier onWakefulnessChangeFinished mInteractiveChanging=true, <*>",['mInteractive=false']
242,12-17,19:31:36.734,1795,1825,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.Broadcasts"".",0cce1ed8,Acquiring suspend blocker <*>,"['""PowerManagerService.Broadcasts"".']"
243,12-17,19:31:36.734,1795,1825,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.Display"".",dd5f547a,Releasing suspend blocker <*>,"['""PowerManagerService.Display"".']"
244,12-17,19:31:36.735,836,928,I,knuckle_sensor,"Got DISABLE response, status = 0, id = 57",27ddf5db,"Got DISABLE response, status = <*>, id = <*>","['0', '57']"
245,12-17,19:31:36.748,3180,3180,E,libc    ,"Access denied finding property ""persist.sys.smart_power""",57e35f03,"Access denied finding property ""<*>""",['persist.sys.smart_power']
246,12-17,19:31:36.748,3180,3180,E,libc    ,"Access denied finding property ""persist.sys.smart_power""",57e35f03,"Access denied finding property ""<*>""",['persist.sys.smart_power']
247,12-17,19:31:36.751,2852,2852,I,PhoneStatusBar,setSystemUiVisibility vis=c0000000 mask=ffffffff oldVal=c0000600 newVal=c0000000 diff=600,bd51c47c,setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*>,"['c0000000', 'ffffffff', 'c0000600', 'c0000000', '600']"
248,12-17,19:31:36.751,2852,2852,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0xc0000000, SystemUiVisibility=0xc0000000",e770cf57,"notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>","['0xc0000000', '0xc0000000']"
249,12-17,19:31:36.751,2852,2852,I,PanelBar,collapsePanel:false,9f01ff4a,collapsePanel:false,[]
250,12-17,19:31:36.752,2852,2852,I,PanelView,closeQs,fbb3c9bb,closeQs,[]
251,12-17,19:31:36.752,2852,2852,I,QSContainer,updateQsState:false,836b1060,updateQsState:false,[]
252,12-17,19:31:36.752,2852,2852,I,QSContainer,updateQsState:false,836b1060,updateQsState:false,[]
253,12-17,19:31:36.752,2852,2852,I,StackScroller,setScrollingEnabled: true,906664b2,setScrollingEnabled: true,[]
254,12-17,19:31:36.752,2852,2852,I,PanelView,instantCollapse,18084d2f,instantCollapse,[]
255,12-17,19:31:36.752,2852,2852,I,PanelBar,collapsePanel2,c482f444,collapsePanel2,[]
256,12-17,19:31:36.754,1795,1821,I,DisplayManagerService,"Display device changed state: ""内置屏幕"", OFF",0d2c7bca,"Display device changed state: ""内置屏幕"", <*>",['OFF']
257,12-17,19:31:36.755,3608,3608,I,InCall  ,VideoCallFragment - onStop:,c8a3f8e3,VideoCallFragment - onStop:,[]
258,12-17,19:31:36.755,3608,3608,D,InCall  ,InCallActivity - onStop()...,c4a971f1,InCallActivity - onStop()...,[]
259,12-17,19:31:36.755,3608,3608,D,InCall  ,InCallPresenter - onActivityStopped,c13d989f,InCallPresenter - onActivityStopped,[]
260,12-17,19:31:36.755,3608,3608,D,InCall  ,InCallPresenter - notifyVideoPauseController,9e628db4,InCallPresenter - notifyVideoPauseController,[]
261,12-17,19:31:36.755,3608,3608,D,InCall  ,VideoPauseController: - VideoPauseController:onPause,9841bddb,VideoPauseController: - VideoPauseController:onPause,[]
262,12-17,19:31:36.755,3608,3608,D,InCall  ,"VideoPauseController: - VideoPauseController:onPause, Ignoring...",961d1d1a,"VideoPauseController: - VideoPauseController:onPause, Ignoring...",[]
263,12-17,19:31:36.755,3608,3608,I,InCall  ,InCallPresenter - updateStatusBar: state = 0x0,02fe7590,InCallPresenter - updateStatusBar: state = <*>,['0x0']
264,12-17,19:31:36.756,1795,1795,V,SecInputMethodManagerService,"Client requesting input be hidden, pid=1795",0c1bafa7,"Client requesting input be hidden, pid=<*>",['1795']
265,12-17,19:31:36.756,1795,1795,V,InputMethodManagerService,Unspecified window will hide input,7b978a41,Unspecified window will hide input,[]
266,12-17,19:31:36.756,1795,1795,D,HwInputMethodManagerService,------------startInput--------------,3dcf5e13,------------startInput--------------,[]
267,12-17,19:31:36.756,1795,3111,D,StatusBarManagerService,manageDisableList userId=0 what=0x0 pkg=com.android.incallui,b36de9b8,manageDisableList userId=<*> what=<*> pkg=<*>,"['0', '0x0', 'com.android.incallui']"
268,12-17,19:31:36.756,1795,1795,V,SecInputMethodManagerService,"Client requesting input be hidden, pid=1795",0c1bafa7,"Client requesting input be hidden, pid=<*>",['1795']
269,12-17,19:31:36.756,1795,1795,D,HwInputMethodManagerService,hideSecSoftInput = false,13c187b1,hideSecSoftInput = false,[]
270,12-17,19:31:36.756,3608,3608,D,InCall  ,InCallActivity -  bgCallTwinkingSwitch is true inQuickExiting is false mIsForegroundActivity is false,37709d23,InCallActivity - bgCallTwinkingSwitch is true inQuickExiting is false mIsForegroundActivity is false,[]
271,12-17,19:31:36.757,832,1841,E,Parcel  ,Reading a NULL string not supported here.,5480b10e,Reading a NULL string not supported here.,[]
272,12-17,19:31:36.757,832,1841,E,Parcel  ,Reading a NULL string not supported here.,5480b10e,Reading a NULL string not supported here.,[]
273,12-17,19:31:36.758,1795,1805,D,PowerManagerService,"ready=true,policy=0,wakefulness=0,wksummary=0x11,uasummary=0x0,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['0', '0', '0x11', '0x0', '33', '1', '0', '0']"
274,12-17,19:31:36.759,3608,3608,I,CallUtils,show_incallscreen  0,0a53f6ce,show_incallscreen <*>,['0']
275,12-17,19:31:36.760,1795,1795,I,NotificationManager,enqueueNotificationInternal: n.getKey = 0|com.android.incallui|2|null|1001,a69523ee,enqueueNotificationInternal: n.getKey = <*>|<*>|<*>|null|<*>,"['0', 'com.android.incallui|2', '1001']"
276,12-17,19:31:36.760,2852,2852,I,PhoneStatusBar,setSystemUiVisibility vis=80000300 mask=ffffffff oldVal=c0000000 newVal=80000300 diff=40000300,bd51c47c,setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*>,"['80000300', 'ffffffff', 'c0000000', '80000300', '40000300']"
277,12-17,19:31:36.760,2852,2852,I,BarTransitions.HwPhoneStatusBarView,"transitionTo: mode=MODE_OPAQUE, animate=false",f025149e,"transitionTo: mode=MODE_OPAQUE, animate=false",[]
278,12-17,19:31:36.761,2852,2852,D,BarTransitions.HwPhoneStatusBarView,MODE_TRANSLUCENT -> MODE_OPAQUE animate=false,21fc44d4,MODE_TRANSLUCENT -> MODE_OPAQUE animate=false,[]
279,12-17,19:31:36.761,2852,2852,D,BarTransitions.HwPhoneStatusBarView,applyModeBackground oldMode=MODE_TRANSLUCENT newMode=MODE_OPAQUE animate=false,26095f55,applyModeBackground oldMode=MODE_TRANSLUCENT newMode=MODE_OPAQUE animate=false,[]
280,12-17,19:31:36.761,1795,16498,D,PowerManagerService,"release:lock=228612087, flg=0x0, tag=""ActivityManager-Sleep"", name=android"", ws=null, uid=1000, pid=1795",49386579,"release:lock=<*>, flg=<*>, tag=""ActivityManager-Sleep"", name=android"", ws=null, uid=<*>, pid=<*>","['228612087', '0x0', '1000', '1795']"
281,12-17,19:31:36.761,1795,16498,D,PowerManagerService,"ready=true,policy=0,wakefulness=0,wksummary=0x11,uasummary=0x0,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['0', '0', '0x11', '0x0', '33', '1', '0', '0']"
282,12-17,19:31:36.761,2852,2852,I,BarTransitions.HwNavigationBarView,"transitionTo: mode=MODE_TRANSLUCENT, animate=false",9457cc2f,"transitionTo: mode=MODE_TRANSLUCENT, animate=false",[]
283,12-17,19:31:36.761,2852,2852,I,HwNavigationBarTransitions,"transitionTo:mode=2, isEmuiStyle=false",4648bade,"transitionTo:mode=<*>, isEmuiStyle=false",['2']
284,12-17,19:31:36.761,2852,2852,I,PhoneStatusBar,cancelAutohide,3c2ee2af,cancelAutohide,[]
285,12-17,19:31:36.761,2852,2852,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x80000300, SystemUiVisibility=0x80000300",e770cf57,"notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>","['0x80000300', '0x80000300']"
286,12-17,19:31:36.761,1795,1795,V,NotificationService,disableEffects=null canInterrupt=false once update: false,f96ce7bc,disableEffects=null canInterrupt=false once update: false,[]
287,12-17,19:31:36.761,1795,1795,I,WindowManger_keyguard,Finished going to sleep... (why=6),2f60e939,Finished going to sleep... (why=<*>),['6']
288,12-17,19:31:36.761,1795,1806,D,PowerManagerService,"ready=true,policy=0,wakefulness=0,wksummary=0x11,uasummary=0x0,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['0', '0', '0x11', '0x0', '33', '1', '0', '0']"
289,12-17,19:31:36.761,1795,1795,I,WindowOrientationListener,WindowOrientationListener disabled,4bf1bf01,WindowOrientationListener disabled,[]
290,12-17,19:31:36.761,1795,1795,I,qti_sensors_hal,"batch,376,handle 0, timeout:0 ,period_ns:200000000",e9d7a146,"batch,<*>,handle <*>, timeout:<*> ,period_ns:<*>","['376', '0', '0', '200000000']"
291,12-17,19:31:36.761,1795,1795,I,qti_sensors_hal,batch:sensor(android.sensor.accelerometer) handle:0 flags:0x0 period_ns 200000000,30f487cd,batch:sensor(<*>) handle:<*> flags:<*> period_ns <*>,"['android.sensor.accelerometer', '0', '0x0', '200000000']"
292,12-17,19:31:36.762,1795,16499,D,PowerManagerService,"ready=true,policy=0,wakefulness=0,wksummary=0x11,uasummary=0x0,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['0', '0', '0x11', '0x0', '33', '1', '0', '0']"
293,12-17,19:31:36.764,1795,3139,D,PowerManagerService,"ready=true,policy=0,wakefulness=0,wksummary=0x10,uasummary=0x0,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['0', '0', '0x10', '0x0', '33', '1', '0', '0']"
294,12-17,19:31:36.764,1795,3139,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",dd5f547a,Releasing suspend blocker <*>,"['""PowerManagerService.WakeLocks"".']"
295,12-17,19:31:36.764,3608,3608,I,InCall  ,"CallList - hasAnyLiveCall call = [Call_10, ACTIVE, [Capabilities: CAPABILITY_HOLD CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_CANNOT_DOWNGRADE_VIDEO_TO_AUDIO], children:[], parent:null, conferenceable:[], videoState:Audio Only, mSessionModificationState:0, VideoSettings:(CameraDir:-1)]",8b50a23f,"CallList - hasAnyLiveCall call = [Call_10, ACTIVE, [Capabilities: CAPABILITY_HOLD CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_CANNOT_DOWNGRADE_VIDEO_TO_AUDIO], children:[], parent:null, conferenceable:[], videoState:Audio Only, mSessionModificationState:<*>, VideoSettings:(CameraDir:-<*>)]","['0', '1']"
296,12-17,19:31:36.764,3608,3608,I,InCall  ,ProximitySensor - isDisplayOn: false,8a2d8e98,ProximitySensor - isDisplayOn: false,[]
297,12-17,19:31:36.777,1795,1795,I,qti_sensors_hal,read from oem info: data_readback,6eb551d0,read from oem info: <*>,['data_readback']
298,12-17,19:31:36.777,1795,1795,I,qti_sensors_hal,"0xcd, 0xb0, 0x24, 0x3e",15bee26a,"<*>, <*>, <*>, <*>","['0xcd', '0xb0', '0x24', '0x3e']"
299,12-17,19:31:36.777,1795,1795,I,qti_sensors_hal,"0x66, 0xca, 0x3c, 0x3e",15bee26a,"<*>, <*>, <*>, <*>","['0x66', '0xca', '0x3c', '0x3e']"
300,12-17,19:31:36.777,1795,1795,I,qti_sensors_hal,"0xc0, 0x2a, 0x7c, 0x3f",15bee26a,"<*>, <*>, <*>, <*>","['0xc0', '0x2a', '0x7c', '0x3f']"
301,12-17,19:31:36.777,1795,1795,I,qti_sensors_hal,"0x55, 0x0, 0x0, 0x0",15bee26a,"<*>, <*>, <*>, <*>","['0x55', '0x0', '0x0', '0x0']"
302,12-17,19:31:36.777,1795,1795,I,qti_sensors_hal,"0x0, 0x0, 0x0, 0x0",15bee26a,"<*>, <*>, <*>, <*>","['0x0', '0x0', '0x0', '0x0']"
303,12-17,19:31:36.777,1795,1795,E,qti_sensors_hal,read from oem info: data_valid_flag=0x55,6eb551d0,read from oem info: <*>,['data_valid_flag=0x55']
304,12-17,19:31:36.777,1795,1795,E,qti_sensors_hal,"read from oem info: x_offset=0.160831, y_offset=0.184366, z_offset=0.985027",c8f0c625,"read from oem info: x_offset=<*>.<*>, y_offset=<*>.<*>, z_offset=<*>.<*>","['0.160831', '0.184366', '0.985027']"
305,12-17,19:31:36.777,1795,1795,E,qti_sensors_hal,"Final value: x_offset=0.160831, y_offset=0.184366, z_offset=0.985027",689e712a,"Final value: x_offset=<*>.<*>, y_offset=<*>.<*>, z_offset=<*>.<*>","['0.160831', '0.184366', '0.985027']"
306,12-17,19:31:36.777,1795,1795,I,qti_sensors_hal,batch:load_acc_oeminf_data x_offset:0.160831 y_offset:0.184366 z_offset:0.985027,6e3a4df3,batch:load_acc_oeminf_data x_offset:<*>.<*> y_offset:<*>.<*> z_offset:<*>.<*>,"['0.160831', '0.184366', '0.985027']"
307,12-17,19:31:36.777,1795,1795,I,qti_sensors_hal,batch:sensor(android.sensor.accelerometer) sample_rate=5.000000Hz report_rate_f=0.000000Hz curr sample rate:14.999925 cur rpt rate:0 max:400.000000 min:1.000000,2002ac6e,batch:sensor(<*>) sample_rate=<*>.000000Hz report_rate_f=<*>.000000Hz curr sample rate:<*>.<*> cur rpt rate:<*> max:<*>.<*> min:<*>.<*>,"['android.sensor.accelerometer', '5', '0', '14.999925', '0', '400.000000', '1.000000']"
308,12-17,19:31:36.778,1795,1795,I,WindowManger_keyguard,onFinishedGoingToSleep(6),f7e61f73,onFinishedGoingToSleep(<*>),['6']
309,12-17,19:31:36.778,1795,11747,I,qti_sensors_hal,"batch,376,handle 0, timeout:0 ,period_ns:200000000",e9d7a146,"batch,<*>,handle <*>, timeout:<*> ,period_ns:<*>","['376', '0', '0', '200000000']"
310,12-17,19:31:36.778,1795,11747,I,qti_sensors_hal,batch:sensor(android.sensor.accelerometer) handle:0 flags:0x0 period_ns 200000000,30f487cd,batch:sensor(<*>) handle:<*> flags:<*> period_ns <*>,"['android.sensor.accelerometer', '0', '0x0', '200000000']"
311,12-17,19:31:36.778,1795,1795,I,PowerManager_screenOn,PowerManagerNotifier Sending go to sleep broadcast.,703da551,PowerManagerNotifier Sending go to sleep broadcast.,[]
312,12-17,19:31:36.778,1795,1795,I,SendBroadcastPermission,"action:android.intent.action.SCREEN_OFF, mPermissionType:0",e55c594d,"action:<*>, mPermissionType:<*>","['android.intent.action.SCREEN_OFF', '0']"
313,12-17,19:31:36.778,2852,3328,D,KeyguardService,Caller checkPermission fail,8bd6e539,Caller checkPermission fail,[]
314,12-17,19:31:36.778,2852,3328,D,KeyguardService,KGSvcCall onFinishedGoingToSleep.,e9d4a3ea,KGSvcCall onFinishedGoingToSleep.,[]
315,12-17,19:31:36.778,2852,3328,D,KeyguardViewMediator,onFinishedGoingToSleep(6),f7e61f73,onFinishedGoingToSleep(<*>),['6']
316,12-17,19:31:36.778,2852,3328,D,KeyguardViewMediator,notifyFinishedGoingToSleep,22270aa3,notifyFinishedGoingToSleep,[]
317,12-17,19:31:36.778,2852,3328,W,AppHandler,sendMessage 15,273bcd8d,sendMessage <*>,['15']
318,12-17,19:31:36.778,2852,2852,D,KeyguardViewMediator,handleNotifyFinishedGoingToSleep,ab86306e,handleNotifyFinishedGoingToSleep,[]
319,12-17,19:31:36.779,2852,2852,I,PhoneStatusBar,onFinishedGoingToSleep,c3ab5b1b,onFinishedGoingToSleep,[]
320,12-17,19:31:36.779,1795,1795,I,HwActivityManagerService,Split enqueueing broadcast [callerApp]:ProcessRecord{34bf34f 0:system/1000},b1ffc7b2,Split enqueueing broadcast [callerApp]:ProcessRecord{<*> <*>,['34bf34f 0:system/1000}']
321,12-17,19:31:36.780,1795,1795,I,ActivityManager_broadcast,Enqueueing ordered broadcast[foreground] BroadcastRecord{d46b0f4 u-1 android.intent.action.SCREEN_OFF}: prev had 0,dd25a0f9,Enqueueing ordered broadcast[foreground] BroadcastRecord{<*> u<*> <*>}: prev had <*>,"['d46b0f4', '-1 android.intent.action.SCREEN_OFF', '0']"
322,12-17,19:31:36.780,1795,1795,D,DeviceIdleController,updateDisplayLocked: screenOn=false,4f0dca78,updateDisplayLocked: screenOn=false,[]
323,12-17,19:31:36.780,1795,1795,D,DeviceIdleController,becomeInactiveIfAppropriateLocked(),d4993c97,becomeInactiveIfAppropriateLocked(),[]
324,12-17,19:31:36.780,1795,1795,D,DeviceIdleController,Moved from STATE_ACTIVE to STATE_INACTIVE,c2e078c9,Moved from STATE_ACTIVE to STATE_INACTIVE,[]
325,12-17,19:31:36.780,1795,1795,D,DeviceIdleController,stopMonitoringMotionLocked(),3cc36594,stopMonitoringMotionLocked(),[]
326,12-17,19:31:36.780,1795,1795,D,DeviceIdleController,"scheduleAlarmLocked(1800000, false)",75c3eac7,"scheduleAlarmLocked(<*>, false)",['1800000']
327,12-17,19:31:36.780,1795,1808,I,ActivityManager_broadcast,"dispatch ordered broadcast [foreground] BroadcastRecord{d46b0f4 u-1 android.intent.action.SCREEN_OFF}, has 55 receivers",654cf7d4,"dispatch ordered broadcast [foreground] BroadcastRecord{<*> u<*> <*>}, has <*> receivers","['d46b0f4', '-1 android.intent.action.SCREEN_OFF', '55']"
328,12-17,19:31:36.780,1795,1795,I,AlarmManager,set(null) : type=2 triggerAtTime=444633143 win=1350000 tElapsed=444633143 maxElapsed=445983143 interval=0 flags=0x8,5d4545ca,set(null) : type=<*> triggerAtTime=<*> win=<*> tElapsed=<*> maxElapsed=<*> interval=<*> flags=<*>,"['2', '444633143', '1350000', '444633143', '445983143', '0', '0x8']"
329,12-17,19:31:36.780,1795,1795,D,DeviceIdleController,Moved from LIGHT_STATE_ACTIVE to LIGHT_STATE_INACTIVE,d5fc9aaf,Moved from LIGHT_STATE_ACTIVE to LIGHT_STATE_INACTIVE,[]
