EventId,EventTemplate,Occurrences
abf649f5,huawei_common_set_parameters: exit with code(<*>),1
8c24e988,onAcquired(<*>),1
0c30e521,huawei_cust_set_parameters: exit with code(<*>),1
e36dc314,platform_set_parameters: enter: - screen_state=off,1
425a8035,platform_set_parameters: exit with code(<*>),1
b284a9e6,audio_extn_set_anc_parameters: anc_enabled:<*>,1
92666e0a,audio_extn_fbsp_set_parameters: Speaker protection disabled,1
9088debc,adev_set_parameters: exit with code(<*>),1
3c916f68,onAcquired <*>,2
66ea9797,PFW.HwPFWService:mBroadcastReceiver action = <*>,1
0f45ee4b,PFW.HwPFWService:handle PFW_MSG_SYSTEM,1
44658595,PFW.HwPFWAppRestartPolicy:receive action = <*>,1
89b08595,DeviceActiveState{ when=-1ms what=<*> target=<*>$SmHandler },1
58c9b51d,StaEnabledState what=<*>,1
96d275e9,DefaultState what=<*>,1
f34968f0,wifiSleepPolicy:<*>,1
7e97c479,set idle timer: <*> ms,1
167b04ed,DefaultState MSG_SCREEN_OFF mIsAutoOpenSearch = false,1
8444868e,onReceive:screen off,1
094451bb,"saveIOStatsAndLatestUids,the time interval is too shorter than the last screen off",1
f306caa0,SND -> {<*> bandwidth gettetherstats},1
2a838e25,RCV <- {<*> <*> Tethering stats list completed},2
ec6951c2,AntiMalManager:receive Broadcast ACTION_SCREEN_OFF mOnTimeSum:<*> onTime:<*> isPowerConnected:false,1
b9d118aa,AutoCleanReceiveServer:receive action:<*>,1
4eabbf67,"wpa_driver_nl80211_driver_cmd SETSUSPENDMODE <*> len = <*>, <*>",1
9e35d05b,"release:lock=<*>, flg=<*>, tag=""WifiSuspend"", name=android"", ws=null, uid=<*>, pid=<*>",1
3498a28d,AutoCleanReceiveServer:telemamanger state isIdle:true,1
3a501249,"AutoCleanReceiveServer:checkToStartCleanService,phone is use state,phone is use,need not start clean service",1
3a5f71e8,mStatsXtProcUid: <*> does not exist!,1
8ea27b42,mActiveIface: null,1
524cd9f1,"release:lock=<*>, flg=<*>, tag=""NetworkStats"", name=android"", ws=null, uid=<*>, pid=<*>",1
87fba9de,"receive broadcast intent, action: <*>",1
0fa67cd1,"updateLowPowerMode,isPowerSaveMode:falseisInteractive:false",1
4df2a8e7,disableGps:false isEnabled()=true,1
685abf51,C onScreenOff,1
c7e7d66b,[Timer rat:<*> level:<*>] suspend,1
a7452eb9,[Timer serviceState:<*> simReady:true] suspend,1
f1e2a14a,[Timer serviceState:<*> simReady:false] suspend,1
d9f8fa5a,duration: <*> STATUS_REPORT_TIMESPAN: <*> / (<*> * <*> * <*> * <*>) day STATUS_REPORT_TIMESPAN_FOR_BETA: <*> / (<*> * <*> * <*> * <*>) day,1
a38d24b3,"is Beta User, userType = <*>",1
79bc0983,TrafficNotifyAfterLocked:mLockStartTraffic = <*>;mLockStartTrafficList = {},1
2561f5e6,onDataActivity: direction=<*>,2
d00e9730,"enter addToIdleMessage(type:<*>), mainloop is busy, add to idleMessage",2
66cf74a6,SimCardMethod:<*>: imsi is null,1
6eb2266c,NormalTrafficAnalysis:alert byte = <*> last alert byte = <*>,1
55c48fcd,"NormalTrafficAnalysis:alert byte = <*>, so return",1
d95819d7,[HME_JPEG_DEC_Delete](<*>): HME_JPEG_DEC_Delete: decoder_ctx=null,1
7133a5f1,TafficState:default sub id = 0slotIndex = <*> subscriptionId = <*>,1
e2111574,LeisureTrafficSetting:result is empty,1
00264860,NatTrafficNotifyService:delta byte = <*> no traffic delta = 0Traffic state is <*>,1
e34002f7,ExtraTrafficSetting:result is empty,1
3ca74110,InCallPresenter - notifyInCallScreenIsForeground: <*>,2
584cbe8b,"action:InCallScreenIsForegroundActivity, mPermissionType:<*>",2
a8e02fd4,OverscanTimeout run,1
66db1ada,"unclear notification ,notificationPkgName:<*> key:<*>|<*>|<*>|null|<*>",2
5c3491ca,"generateAddAnimation:null, false",2
36dc96c6,onNotificationExpansionChanged called,2
22758f3e,e id:<*> type:{pkg:<*>},1
bd5665b3,KGSvcFp onAuthenticationAcquired.<*>,1
092a519f,VolumeDialogController.Callbacks onScreenOff,1
d26abd28,onReceive intent:act:<*> flag:<*>,1
1abb529f,"update:rxPkts:<*>,txPkts:<*>,rxBytes:<*>,txBytes:<*>",1
db16eabd,start expired. level:-<*>,1
e7b7d761,gettimer:interval=<*>,1
fc314fdb,Change to single clock mode!,4
9561dd6b,simCount:<*> phoneState:<*>,2
4f70433c,"mCallingStatusReceiver:onReceive::action=InCallScreenIsForegroundActivity, isForegroundActivity=false, mPhoneState=<*>",1
d427e24f,"updateCallLayout:isBackground=false, isInteractive=false",1
14b27518,mNotifyStateChangedReceiver do nothing,1
b4950b99,"mNotifyStateChangedReceiver::onReceive:action=InCallScreenIsForegroundActivity, mBackgroundState=false",1
4ca0ad07,"overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:-<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():-<*>",2
637af044,updateClipping isOverlap:true,2
643ab8b3,updateDimmedActivatedHideSensitive overlap:true,2
aa1d0140,"setOverlap mOverlap:true, mDimmed:false",2
ea5b0d5f,start wakelock monitor.,1
8f2e60fa,call busy and not start clean apps.,1
f6bec32e,ash->screen off,1
f0795ed5,Default InputMethod : <*>,1
cff0b3e0,"screen off inputmethod, delay to hibernation",1
03bc9157,handle action thermal policy:<*>,1
de64a334,I<*> :: OSOBSERVER :: Data Items In,1
9b4e5877,I<*> :: Data Item Value: IS_SCREEN_ON: false,1
92e3a8e0,Launcher receiver screen off broadcast sendmessage true,1
3769b1e7,mSimSubId:<*> onDataActivity: direction=<*>,1
b7cb0a71,MemoryRecoveryDMEPlugin: reportScene typeId = <*>,1
56122b96,MemoryRecoveryDMEPlugin: receive sceen off event,1
7ea77c3d,"enter into handleScrnOnOffTimeStats, scrnOn = false, mIsPreScrnOn = true, mScrnSwitchTime = <*>, occurTime = <*>, delta = <*>, mScrnOffAccTime = <*>, mScrnOnAccTime = <*>",1
8abd809c,"left handleScrnOnOffTimeStats, mScrnOffAccTime = <*>, mScrnOffAccTime = <*>, mScrnOnAccTime = <*>",1
b7341016,create: <*>,1
1efa5f2f,send: <*>,1
39c1db13,handle_exception_events enter,1
06a5e9da,process buffer and get message,1
f34979bb,MagicLink2-BroadcastReceiver:====>ACTION_SCREEN_OFF,1
c71014dd,dropped event (cpu0),1
37c88e73,setTracingEnabled:<*>,2
aae93eaa,error writing to <*>: Bad file descriptor (<*>),1
16420411,Systrace:: buffer is full and will reset.,1
e4572ce5,msg.recv{<*>} TcpClientThread.onRecv(TcpClientThread.java:<*>) TCP Msg 659TCP_OK,1
1d1319de,msg.recv{<*>} XmlMsg.decodeBuf(XmlMsg.java:<*>) RECV <*> bytes [<*>]_00_03_02_05_01_04_81_AE_AE_C5_08_4E cmdCode(CC_PCheckVersion.<*>)msgType(MT_ACK.<*>)msgClass(MC_Push.<*>)sender(ST_Mobile.<*>)crypted(false)zipped(false)nobase64(true)length(<*>)version(<*>)sno(<*>),1
a6b9ef39,isMusicActive...,1
d639dd08,isWiredHeadsetOn...,1
cb1dc376,Watch Thread{<*>} WatchThread.onLoop(WatchThread.java:<*>) watch thread onLoop...,1
4e3fce06,Watch Thread{<*>} WatchThread.onLoop(WatchThread.java:<*>) watch thread onLoop...--》 iWatched.doWatch(),1
5e76d5be,<*>|onStandStepChanged <*>,1
aabbf6f3,<*>|compensate received,1
61f14af8,<*>|getTodayTotalSteps <*>,3
ef1802bf,<*>|before compensate: cache step_4180,1
e1031707,<*>|compensate <*> <*>,1
861b9a56,<*>|after compensate: cache step_4181,1
147e02fb,<*>|REPORT : <*> <*> <*> <*>,1
9b50b930,onStepCounterChange stepsNum:<*>,1
e77a53c2,Cache monitor msg as screen_off,1
bf552eaf,removeProximityView success vp <*>@<*>,1
94c12de4,handleProximitySensorEvent positive:false,1
62607d39,Screen turned off...,1
00661099,onScreenTurnedOff(),2
2ab4fb33,batch called handle:<*> sample_ns:<*> latency_ns:<*>,2
1b6e8da5,<*> calling driver setDelay <*> ms,2
f266121e,write <*> failed,1
4f01a898,KGSvcCall onScreenTurnedOff.,1
c7b2489b,notifyScreenTurnedOff,1
2cbd0509,releaseLock: return because sensor listener is held = false,1
eae63133,"set power status:mPowerStatus=true,powerStatus=false",1
8fef324a,PowerManagerServiceonProximityNegative -> updatePowerStateLocked,1
6b10d66f,handleNotifyScreenTurnedOff,1
e9aa76e5,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",2
c0440256,"PowerManagerNotifier onUserActivity: event=<*>, uid=<*>",2
40a51460,"PowerManagerService wakeUpNoUpdateLocked: eventTime=<*>, uid=<*>",1
cce126f9,PowerManagerService Waking up from sleep (uid <*>)...,1
6b731daf,"PowerManagerNotifier onWakeUp: event=<*>:POWER, reasonUid=<*> opPackageName=android opUid=<*>",1
659cc59c,Destroying surface Surface(name=) called by <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*>,1
6c598573,PowerManagerServiceonProximityNegative by Phone,1
a38ae789,setColorTemperatureAccordingToSetting,2
0abd9468,isDisplayFeatureSupported feature:<*>,1
8148e7d7,hw_get_smart_display_supported: start++,1
00942174,hw_get_smart_display_supported: end--,1
8d425952,Surport <*> dimension color temperature.,1
95cb4596,setColorTemperatureAccordingToSetting new.,1
52f4daca,ColorTemperature read from old setting:<*>,1
018d16d4,setColorTemperature:<*>,1
832a3a63,hw_set_colortemperature: start++,1
968f7473,"Warning: hw_set_colortemperature is COLOR_TEMP_2_DIMENSION interface, not supported presently.",1
0dad2109,hw_set_colortemperature: end--,1
1439bfcf,DisplayPowerState :ON,1
7581ef5a,Setting mDismissKeyguard true by win Window{<*> u0 <*><*>.<*>},7
0015662e,DisplayPowerController Blocking screen on until initial contents have been drawn.,1
f0e833de,Screen turned on for keyguard,1
fc2eb35c,KeyguardServiceDelegate onScreenTurnedOn(showListener = <*>$<*>@<*>),1
08728e4d,KGSvcCall onScreenTurningOn.,1
d3d720b8,notifyScreenOn,1
a4d19564,handleNotifyScreenTurningOn,1
e988c331,onScreenTurningOn,1
9d2d26b3,handleNotifyScreenTurnedOn End with : <*>,1
5757c9f1,"set power status:mPowerStatus=false,powerStatus=true",1
e18c02f4,**** SHOWN CALLED ****,1
01c98187,<*>.,1
f4912ffa,hideScrim(),1
2a0427dd,finishKeyguardDrawn -> waitForAllWindowsDrawn,1
e4644711,"Enable LightSensor at time:mLightSensorEnableTime=<*>,mLightSensorEnableElapsedTimeNanos=<*>",1
22136d94,"mAmbientLuxValid= false,sensor is not ready",1
d16f2983,"mWakeupFromSleep= true,currentTime=<*>,mLightSensorEnableTime=<*>",1
6efac80d,"Animating brightness: target=-<*>, rate=<*>",1
5bccb229,Calling fingersense_on_resume(),1
bbb61e2a,fingersense_on_resume() finished,1
00033694,Sending SAM_ENABLE to fs_data,1
034b3523,"Got ENABLE response, status = <*>, id = <*>",1
d67678fa,"mAmbientLuxValid=true,mWakeupFromSleep= false",1
821410e0,"updateAmbientLux: Initializing: mAmbientLightRingBuffer=[<*>.<*> / 0ms], mAmbientLux=<*>.<*>",1
da3b7562,"t=<*>,BT=<*>,DT=<*>,BT1=<*>,DT1=<*>,Bn=false,Dn=false,lx=[<*>.<*><*>],mLx=<*>.<*>,s=<*>.<*>,ss=<*>.<*>,AuIntervened=false,mProximityState=false,bLux=<*>.<*>,dLux=<*>.<*>,bLux1=<*>.<*>,dLux1=<*>.<*>",1
12f4d4b3,need to update brightness: mAmbientLux=<*>.<*>,1
e37e3671,"interpolate:mPosBrightness=<*>.0lux=<*>.<*>,mIsReboot=true,mIsUserChange=false,mDelta=<*>.<*>",1
d9eb8f1c,"offsetBrightness=<*>.<*>,mOffsetBrightness_last16.<*>,lux=<*>.<*>,mPosBrightness=<*>.<*>,mIsUserChange=false,mDelta=<*>.<*>,defaultBrightness=<*>.<*>,mStartLuxDefaultBrightness=<*>.16mLastLuxDefaultBrightness=<*>.<*>",1
029284a7,"write:userId=<*>,mPosBrightness =<*>.<*>,mOffsetBrightness_last=<*>.<*>,mIsUserChange=false,mDeltaNew=<*>.<*>,mStartLuxDefaultBrightness=<*>.16mLastLuxDefaultBrightness=<*>.<*>,mAmLux=<*>.<*>",1
07154e2c,"updateAutoBrightness: mScreenAutoBrightness=<*>, newScreenAutoBrightness=<*>",1
0a01f3ba,waitForAllWindowsDrawn cover is open or null,1
0e453834,"completedResumed: ActivityRecord{<*> u0 <*>/.InCallActivity t310}, launchTrack: outofsleep resumeTopComplete",1
5161eed9,Started waking up...,1
b1b60d59,onStartedWakingUp(),1
3f14e709,PowerManagerNotifier Sending wake up broadcast.,1
55878978,KGSvcCall onStartedWakingUp.,1
89bc1c12,report result = falsereport type:<*> msg:,1
a5b4ee55,"onStartedWakingUp, seq = <*>",1
cba8fb78,notifyStartedWakingUp,1
491ee04c,handleNotifyWakingUp,1
680625b1,onStartedWakingUp,1
4a81a4c6,InCallActivity - onStart()...,1
56a05b9d,KGSvcFp stopListeningForFingerprint(). <*>,1
10212a8a,FingerprintService cancelAuthentication,1
3df044ba,stop client <*>,1
5f0a32a0,stopAuthentication(),1
9baf74ab,fpc_cancel,1
5268cb52,capture_image failed -<*>,1
7d71335c,timeForContinueCapture id:<*>,1
08a5c467,"getTimeTickInfo:[mMillisUntilFinished:<*>, mHour:<*>, mMinute:<*>, mSecond:<*>]",1
778109b9,createLockScreenView when reset,1
3936c259,loadMagazine,1
a3956ef7,Incall is gone,1
764e7e08,Enable transport text marquee,1
409ac5a6,windowsGone(): ActivityRecord{<*> u0 <*>/.InCallActivity t310},1
461b0aa6,setExcludeFromRecents:pkgName=null,1
f7d6677d,expired arrive. level:-<*>,1
60bfb25d,do_identify failed -<*>,1
38ffe912,onError(<*>),1
24e376b0,do_identify operation CANCELED,1
d5f259bb,onError <*>,2
dcaf3023,"do_identify took <*> ms, total:<*> wait:<*>",1
ee12c513,MODE_OPAQUE -> MODE_TRANSLUCENT animate=false,1
af7c06db,applyModeBackground oldMode=MODE_OPAQUE newMode=MODE_TRANSLUCENT animate=false,1
625ee82a,InCallPresenter - onActivityStarted,1
84fb174b,VideoPauseController: - VideoPauseController:onResume,1
3c9f5dbe,VideoPauseController: - VideoPauseController:onResume. Ignoring...,1
af4ca7eb,InCallActivity - doOrientationChanged prevOrientation=<*> newOrientation=<*>,1
db30721b,InCallActivity - onStart()... end,1
6f02edf5,"updateBarBgColor:emuiStyle=<*>,statusBarColor=#<*>,navigationBarColor=#<*>, isEmuiLight=<*>",1
84422463,"setBackgroundColor:new=<*>, old=<*>",2
e62d585f,InCallActivity - onResume()...,1
8f91d767,InCallActivity - bgCallTwinkingSwitch is truemIsForegroundActivity is true,1
c9b42832,MODE_TRANSLUCENT -> MODE_TRANSPARENT animate=false,1
b4607bd7,applyModeBackground oldMode=MODE_TRANSLUCENT newMode=MODE_TRANSPARENT animate=false,1
f097aea4,"transitionTo:mode=<*>, isEmuiStyle=true",1
d206779e,StatusBarNotifier - cancelInCall()...,1
6b5c361a,"cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>",1
b393a741,StatusBarNotifier - updateInCallNotification: timer cleared,1
cdb59b9d,workerFunction STATE_CANCEL,1
283d401e,client <*> is no longer authenticating,1
ed0f8b46,ClientMonitor destroy,1
d8e25a96,Done with client: <*>,1
ba52f7fd,"handleError(client=<*>, error = <*>)",1
84acd9ec,"during_ms:<*>,period_ms:<*>",1
3724ff0f,"count:<*>,rx_sum:<*>,tx_sum:<*>,rxBytes:<*>,during_ms:<*>,rx_speed:<*>.<*>,tx_speed:<*>.<*>,rto:<*>.<*>",1
bb53eb12,"speed: rxpkt:<*>, rxSpd:<*><*>, txpkt:<*>, txSpd:<*>",1
bf5d4509,updateDisplayLocked: screenOn=true,1
ed9a902a,"becomeActiveLocked, reason = screen",1
a027acac,handleMessage(<*>),1
581d8ffb,AnswerPresenter - onUiShowingtrue,1
36e6b614,AnswerPresenter - onCallListChange callList=<*>@<*>,2
398ef404,AwareMem_DMEServer: start,1
ef908799,"cancelNotification,index:<*>",1
beda30e4,"cancelNotification,cancelNotificationLocked,callingUid = <*>,callingPid = <*>",1
8a999a7a,"cancelNotificationLocked called,tell the app,reason = <*>",1
6ffb32a1,cancelNotificationLocked:<*>|<*>|<*>|null|<*>,1
14be3b8a,"cancelNotificationLocked,remove =<*>",1
a777a860,AwareMem_EventTracker: [SCREEN_ON_1481974298252] is abandoned for memory <*>,1
